"list1_link","list1_selection1_name","list1_selection1_selection2","list1_selection1_selection2_url"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.64 Control Robusto
(+)","(+)","https://cms.fi.uba.ar/uploads/6664_f6ac555a3c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.65 Control Digital
(+)","(+)","https://cms.fi.uba.ar/uploads/6665_6478d3cc54.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66 Seminario de Electrónica II_ Galarza
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_659e53137e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 165 Seminario de Electrónica II_ Tacca
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_165_943a51e955.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 166 Seminario de Electrónica II_ Utard
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_166_c1d8920a53.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 167 Seminario de Electrónica II_ Venturino
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_167_4d4f943be9.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 276 Seminario de Electrónica II_ Dams
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_276_a13e902f80.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 277 Seminario de Electrónica II_ Pagola
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_277_7b7fb21765.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 477 Seminario de Electrónica II_ Beunza
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_477_0ebfd67375.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 515 Seminario de Electrónica II_ Hirchoren
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_515_0c7300e3e3.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 516 Seminario de Electrónica II_ Sinnewald
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_516_bdd1765581.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 517 Seminario de Electrónica II_ Ghersin
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_517_3e3eff66aa.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 518 Seminario de Electrónica II_ Fernandez
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_518_0bac80af64.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 521 Seminario de Electrónica II_ Venturino
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_521_9ceaecc9a8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 523 Seminario de Electrónica II_ Cuervo Díaz
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_523_9a69d92ecb.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 526 Seminario de Electrónica II_ Alvarez Hamelin
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_526_3974abf9cb.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 528 Seminario de Electrónica II_ Tacca
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_528_73c9927145.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 530 Seminario de Electrónica II_ España
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_530_05efb979f9.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 532 Seminario de Electrónica II_ Alberto
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_532_2476ac5726.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 535 Seminario de Electrónica II_ De La Plaza
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_535_44b09a0c5b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 550 Seminario de Electrónica II_ Lipovetzky
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_550_cdf925fef9.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 552 Seminario de Electrónica II_ Sellerio
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_552_4a7f23a7ce.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 647 Seminario de Electrónica II_ Lutenberg
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_647_2f3cc4840c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 649 Seminario de Electrónica II_ Galarza
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_649_49cfb9bd67.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 1033 Seminario de Electrónica II
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_1033_3b2f7c41a4.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.66- 1035 Seminario de Electrónica II_Armentano Feijoo
(+)","(+)","https://cms.fi.uba.ar/uploads/6666_1035_46e44d16a6.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.67 Acústica
(+)","(+)","https://cms.fi.uba.ar/uploads/6667_468248f533.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.68 Electroacústica
(+)","(+)","https://cms.fi.uba.ar/uploads/6668_f3d714a747.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.69 Criptografía y Seguridad Informática
(+)","(+)","https://cms.fi.uba.ar/uploads/6669_4935b1aaf6.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.70 Estructura del Computador
(+)","(+)","https://cms.fi.uba.ar/uploads/6670_cd00fdfa5f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.71 Sistemas Gráficos
(+)","(+)","https://cms.fi.uba.ar/uploads/6671_26c7609569.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.72 Señales e Imágenes en Biomedicina
(+)","(+)","https://cms.fi.uba.ar/uploads/6672_c4ac1dae4a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.73 Instal. e Instrumentación Biomédica
(+)","(+)","https://cms.fi.uba.ar/uploads/6673_079ec30088.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.74 Señales y Sistemas
(+)","(+)","https://cms.fi.uba.ar/uploads/6674_688113acff.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.75 Procesos Estocásticos
(+)","(+)","https://cms.fi.uba.ar/uploads/6675_e5501eace8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.76 Transm. y Recep. de Comun
(+)","(+)","https://cms.fi.uba.ar/uploads/6676_3136719dfd.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.77 Sistemas de Comunicac.
(+)","(+)","https://cms.fi.uba.ar/uploads/6677_618cbde315.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.78 Comunic. Digitales y Analógicas
(+)","(+)","https://cms.fi.uba.ar/uploads/6678_fb8b411887.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.79 Lab. de Comunicaciones
(+)","(+)","https://cms.fi.uba.ar/uploads/6679_027084bd7d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.80 Sistemas Inalambricos
(+)","(+)","https://cms.fi.uba.ar/uploads/6680_0f4f09da6f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.81 Video y Redes de Cable
(+)","(+)","https://cms.fi.uba.ar/uploads/6681_5575bba93b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.82 Propagación y Sist. Irradiantes
(+)","(+)","https://cms.fi.uba.ar/uploads/6682_07f81a8559.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.83 Infraestructura de Redes
(+)","(+)","https://cms.fi.uba.ar/uploads/6683_5de6597738.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.84 Protocolos de Accesos Inalámbricos
(+)","(+)","https://cms.fi.uba.ar/uploads/6684_bd0b4c2ca1.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","66.99 Trabajo Profesional de Ing. Electrónica
(+)","(+)","https://cms.fi.uba.ar/uploads/6699_5ecb67e8a7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.00 Tesis de Ingeniería Electrónica
(+)","(+)","https://cms.fi.uba.ar/uploads/8600_826cedc6b6.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.01 Técnica Digital
(+)","(+)","https://cms.fi.uba.ar/uploads/8601_ba0377ea92.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.02 Introducción a la Ingeniería Electrónica
(+)","(+)","https://cms.fi.uba.ar/uploads/8602_1faaa5da73.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.03 Dispositivos Semiconductores
(+)","(+)","https://cms.fi.uba.ar/uploads/8603_a9abcabc28.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.04 Análisis de Circuitos
(+)","(+)","https://cms.fi.uba.ar/uploads/8604_11bcac131b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.05 Señales y Sistemas
(+)","(+)","https://cms.fi.uba.ar/uploads/8605_eaaa4bb9b5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.06 Circuitos Electrónicos
(+)","(+)","https://cms.fi.uba.ar/uploads/8606_aed6471108.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.07 Laboratorio de Microprocesadores
(+)","(+)","https://cms.fi.uba.ar/uploads/8607_a02eff89cc.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.08 Control Automático I
(+)","(+)","https://cms.fi.uba.ar/uploads/8608_90df8dcc80.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.09 Procesos Estocásticos
(+)","(+)","https://cms.fi.uba.ar/uploads/8609_7bb9dafc41.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.10 Diseño de Circuitos Electrónicos
(+)","(+)","https://cms.fi.uba.ar/uploads/8610_cf6b0c2300.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.11 Teoría de la Información y la Codificación
(+)","(+)","https://cms.fi.uba.ar/uploads/8611_d77ddbcc8e.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.12 Comunicación de Datos
(+)","(+)","https://cms.fi.uba.ar/uploads/8612_20b03979fc.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.13 Instrumentos Electrónicos
(+)","(+)","https://cms.fi.uba.ar/uploads/8613_99ecc9e1dc.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.14 Introducción a Proyectos
(+)","(+)","https://cms.fi.uba.ar/uploads/8614_0b42412904.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.15 Robótica
(+)","(+)","https://cms.fi.uba.ar/uploads/8615_c593b879c0.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.16 Control Automático II
(+)","(+)","https://cms.fi.uba.ar/uploads/8616_f7d5d22492.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.17 Control Automático III
(+)","(+)","https://cms.fi.uba.ar/uploads/8617_1fffdacdaf.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.18 Control Industrial Distribuido
(+)","(+)","https://cms.fi.uba.ar/uploads/8618_af8b003610.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.19 Control Robusto
(+)","(+)","https://cms.fi.uba.ar/uploads/8619_1abb015a12.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.20 Identificación y Control Adaptativo
(+)","(+)","https://cms.fi.uba.ar/uploads/8620_be5fd95bb6.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.21 Instrumentación y Control de Procesos
(+)","(+)","https://cms.fi.uba.ar/uploads/8621_b710d7d917.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.22 Laboratorio de Control Automático
(+)","(+)","https://cms.fi.uba.ar/uploads/8622_25f5d35689.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.23 Accionamientos Variables
(+)","(+)","https://cms.fi.uba.ar/uploads/8623_47ed21cbcb.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.24 Electrónica de Potencia
(+)","(+)","https://cms.fi.uba.ar/uploads/8624_4daa7110c2.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.25 Comunicaciones Digitales I
(+)","(+)","https://cms.fi.uba.ar/uploads/8625_626b4830e5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.26 Comunicaciones Digitales II
(+)","(+)","https://cms.fi.uba.ar/uploads/8626_4741999cd4.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.27 Infraestructura de Redes Fijas
(+)","(+)","https://cms.fi.uba.ar/uploads/8627_09ceff2de2.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.28 Laboratorio de Comunicaciones
(+)","(+)","https://cms.fi.uba.ar/uploads/8628_248ca361be.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.29 Propagación y Sistemas Irradiantes
(+)","(+)","https://cms.fi.uba.ar/uploads/8629_6fe2d079b5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.30 Comunicaciones Digitales III
(+)","(+)","https://cms.fi.uba.ar/uploads/8630_d06f2623bd.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.31 Servicios y Redes de Comunicaciones
(+)","(+)","https://cms.fi.uba.ar/uploads/8631_fae3289f76.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.32 Sistemas Inalámbricos
(+)","(+)","https://cms.fi.uba.ar/uploads/8632_65f6c5afc5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.33 Electrónica
(+)","(+)","https://cms.fi.uba.ar/uploads/8633_5e91e49028.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.34 Transmisores y Receptores de Comunicaciones
(+)","(+)","https://cms.fi.uba.ar/uploads/8634_c1969842d8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.35 Video Digital
(+)","(+)","https://cms.fi.uba.ar/uploads/8635_7eb19c1322.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.36 Criptografía y Seguridad Informática
(+)","(+)","https://cms.fi.uba.ar/uploads/8636_d06c0e84ee.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.37 Organización de Computadoras
(+)","(+)","https://cms.fi.uba.ar/uploads/8637_db633fda5c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.38 Arquitecturas Paralelas
(+)","(+)","https://cms.fi.uba.ar/uploads/8638_5b38ba3dbd.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.39 Redes de Computadoras
(+)","(+)","https://cms.fi.uba.ar/uploads/8639_6744c71537.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.40 Laboratorios de Redes de Computadoras
(+)","(+)","https://cms.fi.uba.ar/uploads/8640_df15dbf658.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.41 Sistemas Digitales
(+)","(+)","https://cms.fi.uba.ar/uploads/8641_824043ccc8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.42 Laboratorios de Sistemas Digitales
(+)","(+)","https://cms.fi.uba.ar/uploads/8642_11f3b78a0d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.43 Sistemas Gráficos
(+)","(+)","https://cms.fi.uba.ar/uploads/8643_e071e4cf66.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.44 Técnica Digital Avanzada
(+)","(+)","https://cms.fi.uba.ar/uploads/8644_1f96074e17.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.45 Industrias y Productos de Electrónica
(+)","(+)","https://cms.fi.uba.ar/uploads/8645_db9ae6fc26.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.46 Microelectrónica
(+)","(+)","https://cms.fi.uba.ar/uploads/8646_a4f886c05c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.47 Optoelectrónica
(+)","(+)","https://cms.fi.uba.ar/uploads/8647_35df2890ae.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.48 Seminario de Electrónica_Lutenberg
(+)","(+)","https://cms.fi.uba.ar/uploads/8648_22db5803cb.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.48- 674 Seminario de Electrónica_Utard
(+)","(+)","https://cms.fi.uba.ar/uploads/8648_674_1aebd15e43.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.48- 714 Seminario de Electrónica_Galarza
(+)","(+)","https://cms.fi.uba.ar/uploads/8648_714_514a10de94.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.48- 715 Seminario de Electrónica_Sinnewald
(+)","(+)","https://cms.fi.uba.ar/uploads/8648_715_34ce5af2f7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.48- 716 Seminario de Electrónica_Cuervo Díaz
(+)","(+)","https://cms.fi.uba.ar/uploads/8648_716_4564284667.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.48- 717 Seminario de Electrónica_Beunza
(+)","(+)","https://cms.fi.uba.ar/uploads/8648_717_9cbc654a9b.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.48- 1030 Seminario de Electrónica_Bertolotti
(+)","(+)","https://cms.fi.uba.ar/uploads/8648_1030_9aaec5c9c4.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.48- 1036 Seminario de Electrónica_Armentano Feijoo
(+)","(+)","https://cms.fi.uba.ar/uploads/8648_1036_040280479f.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.48- 1082 Seminario de Electrónica_Mas
(+)","(+)","https://cms.fi.uba.ar/uploads/8648_1082_ea58dee1eb.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.49- Seminario de Electrónica II_Lutenberg
(+)","(+)","https://cms.fi.uba.ar/uploads/8649_d9981f02e9.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.49- 719 Seminario de Electrónica II_ Beunza
(+)","(+)","https://cms.fi.uba.ar/uploads/8649_719_de5b60e903.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.49- 720 Seminario de Electrónica II_Sinnewald
(+)","(+)","https://cms.fi.uba.ar/uploads/8649_720_4295cbecb0.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.49- 721 Seminario de Electrónica II_Cuervo Díaz
(+)","(+)","https://cms.fi.uba.ar/uploads/8649_721_0820cafa15.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.49- 722 Seminario de Electrónica II_Galarza
(+)","(+)","https://cms.fi.uba.ar/uploads/8649_722_d14219faf8.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.49- 723 Seminario de Electrónica II_Utard
(+)","(+)","https://cms.fi.uba.ar/uploads/8649_723_c22964537a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.49- 1031 Seminario de Electrónica II_Bertolotti
(+)","(+)","https://cms.fi.uba.ar/uploads/8649_1031_14f72aff2c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.49- 1037 Seminario de Electrónica II_Armentano Feijoo
(+)","(+)","https://cms.fi.uba.ar/uploads/8649_1037_ec6fa59e0c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.49- 1083 Seminario de Electrónica II_Mas
(+)","(+)","https://cms.fi.uba.ar/uploads/8649_1083_46007dc304.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.50 Tecnología de los Componentes
(+)","(+)","https://cms.fi.uba.ar/uploads/8650_472b1d9e32.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.51 Procesamiento de Señales I
(+)","(+)","https://cms.fi.uba.ar/uploads/8651_d4b6ffe773.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.52 Procesamiento de Señales II
(+)","(+)","https://cms.fi.uba.ar/uploads/8652_bb7fcb5829.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.53 Procesamiento del Habla
(+)","(+)","https://cms.fi.uba.ar/uploads/8653_33715419ad.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.54 Redes Neuronales
(+)","(+)","https://cms.fi.uba.ar/uploads/8654_b7305cdabb.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.55 Teoría de Detección y Estimación
(+)","(+)","https://cms.fi.uba.ar/uploads/8655_3304866182.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.56 Procesamiento de Imágenes
(+)","(+)","https://cms.fi.uba.ar/uploads/8656_a3db2bc251.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.57 Acústica
(+)","(+)","https://cms.fi.uba.ar/uploads/8657_4adb8ac724.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.58 Electroacústica
(+)","(+)","https://cms.fi.uba.ar/uploads/8658_a9a95df7df.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.59 Audio Profesional
(+)","(+)","https://cms.fi.uba.ar/uploads/8659_417b2b2169.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.60 Sistemas Biológicos
(+)","(+)","https://cms.fi.uba.ar/uploads/8660_180d67bb1c.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.61 Ingeniería Biomédica
(+)","(+)","https://cms.fi.uba.ar/uploads/8661_0c75c06a56.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.62 Equipamiento para Diagnóstico y Tratamiento Biomédico
(+)","(+)","https://cms.fi.uba.ar/uploads/8662_a458977e89.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.63 Procesamiento y Análisis de Señales e Imágenes en Bioingeniería
(+)","(+)","https://cms.fi.uba.ar/uploads/8663_c1a1055d01.pdf"
"https://www.fi.uba.ar/institucional/departamentos/electronica/asignaturas","86.99 Trabajo Profesional de Ing. Electrónica
(+)","(+)","https://cms.fi.uba.ar/uploads/8699_7b8e3e3d69.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.00 Tesis de Ingeniería Electricista
(+)","(+)","https://cms.fi.uba.ar/uploads/6500_3d6b7cf7c5.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.01 Electrotecnia
(+)","(+)","https://cms.fi.uba.ar/uploads/6501_f9e167b278.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.02 Introducción a Circuitos Eléctricos
(+)","(+)","https://cms.fi.uba.ar/uploads/6502_26d44a3117.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.03 Electrotecnia General A
(+)","(+)","https://cms.fi.uba.ar/uploads/6503_cece7434bc.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.04 Electrotecnia General B
(+)","(+)","https://cms.fi.uba.ar/uploads/6504_30e50bb262.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.05 Electrotecnia General C
(+)","(+)","https://cms.fi.uba.ar/uploads/6505_4e444fea2d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.06 Máquinas Eléctricas
(+)","(+)","https://cms.fi.uba.ar/uploads/6506_822bb055fe.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.07 Mediciones Eléctricas I
(+)","(+)","https://cms.fi.uba.ar/uploads/6507_422692b8d0.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.08 Mediciones Eléctricas II
(+)","(+)","https://cms.fi.uba.ar/uploads/6508_5bfe3009a2.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.09 Teoría de Circuitos
(+)","(+)","https://cms.fi.uba.ar/uploads/6509_3ec7d7a5b2.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.10 Teoría de Campos
(+)","(+)","https://cms.fi.uba.ar/uploads/6510_a3bad6e79d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.11 Tecnología de Materiales I
(+)","(+)","https://cms.fi.uba.ar/uploads/6511_d837654da7.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.12 Tecnología de Materiales II
(+)","(+)","https://cms.fi.uba.ar/uploads/6512_84ce1c58ff.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.13 Teoría de Máquinas Eléctricas I
(+)","(+)","https://cms.fi.uba.ar/uploads/6513_01706e969a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.14 Teoría de Máquinas Eléctricas II
(+)","(+)","https://cms.fi.uba.ar/uploads/6514_b416226f3a.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.15 Sistemas Eléctricos de Potencia
(+)","(+)","https://cms.fi.uba.ar/uploads/6515_ad5e1ddb96.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.16 Transm. y Dist. de la Energía Eléctrica
(+)","(+)","https://cms.fi.uba.ar/uploads/6516_235245a834.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.17 Centrales Eléctricas
(+)","(+)","https://cms.fi.uba.ar/uploads/6517_26c17b209d.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.18 Prod. Tran. y Dis. de la Energía Eléctrica
(+)","(+)","https://cms.fi.uba.ar/uploads/6518_6fc74f3a98.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.19 Instalación Eléctrica Industrial
(+)","(+)","https://cms.fi.uba.ar/uploads/6519_0f679ae3c0.pdf"
"https://www.fi.uba.ar/institucional/departamentos/energia/asignaturas","65.20 Calor y Electroquímica
(+)","(+)","https://cms.fi.uba.ar/uploads/6520_196f960b86.pdf"
